iso3,iso3,country,disaggregation,disagg.value,region,subregion,section,environmental_impacts_land_use,environmental_impacts_freshwater_use,environmental_impacts_ghg_emissions_lifecycle,environmental_impacts_nitrogen_application,environmental_impacts_phosphorus_application,planetary_impacts_Cropland,planetary_impacts_Freshwater,planetary_impacts_Greenhouse gases,planetary_impacts_Nitrogen,planetary_impacts_Phosphorus
DOM,DOM,Dominican Republic,food.group,beef_lamb,Latin America and the Caribbean,Caribbean,Environmental Impacts,2.799432,0.029599592,0.6810589,3.7753654,0.7433326,2.723688,0.9084966,88.96842,2.460116,2.230616
DOM,DOM,Dominican Republic,food.group,eggs,Latin America and the Caribbean,Caribbean,Environmental Impacts,1.19049,0.0479459,0.571954,6.02047,1.18379,8.93966,3.51651,3.52638,8.24228,6.37718
DOM,DOM,Dominican Republic,food.group,fish,Latin America and the Caribbean,Caribbean,Environmental Impacts,0.0483075,0.00256728,0.34608,0.264492,0.0623159,0.256083,0.124387,0.0385458,0.335634,0.359783
DOM,DOM,Dominican Republic,food.group,fruit_veg,Latin America and the Caribbean,Caribbean,Environmental Impacts,4.94709,3.34359,8.19662,29.8227,4.65973,37.0873,70.5971,7.63668,63.1166,46.558
DOM,DOM,Dominican Republic,food.group,grains,Latin America and the Caribbean,Caribbean,Environmental Impacts,1.61031,0.0531573,0.694082,10.0248,1.55466,10.2468,9.94599,1.4404,16.9596,12.7817
DOM,DOM,Dominican Republic,food.group,legumes,Latin America and the Caribbean,Caribbean,Environmental Impacts,1.49334,0.0970433,0.184543,0.000987688,0.00311583,8.33452,5.12431,0.655784,0.00358936,0.0172915
DOM,DOM,Dominican Republic,food.group,milk,Latin America and the Caribbean,Caribbean,Environmental Impacts,3.82097,0.0802831,3.32376,8.14115,3.09198,14.6059,4.5359,33.6261,10.7306,11.748
DOM,DOM,Dominican Republic,food.group,nuts_seeds,Latin America and the Caribbean,Caribbean,Environmental Impacts,0.606457,0.141546,0.313295,3.89732,0.745634,12.0946,6.46355,2.23036,5.67127,4.6
DOM,DOM,Dominican Republic,food.group,oils,Latin America and the Caribbean,Caribbean,Environmental Impacts,1.87478,0.019398,1.47041,3.12353,1.86238,14.8069,3.7589,5.19069,10.5617,12.4591
DOM,DOM,Dominican Republic,food.group,pork_poultry,Latin America and the Caribbean,Caribbean,Environmental Impacts,16.3688,1.223882,4.49945,10.4675,4.68605,40.1923,13.03306,25.2217,38.06136,30.75798
DOM,DOM,Dominican Republic,food.group,roots,Latin America and the Caribbean,Caribbean,Environmental Impacts,0.577727,0.0746568,0.421383,0.32559,0.0484725,1.84323,1.67504,0.515307,2.07475,2.10989
DOM,DOM,Dominican Republic,food.group,sugar,Latin America and the Caribbean,Caribbean,Environmental Impacts,0.727146,0.63941,1.83932,6.47421,1.30393,6.74265,34.5361,1.60367,17.798,13.8306
DZA,DZA,Algeria,food.group,beef_lamb,Africa,Northern Africa,Environmental Impacts,207.5502,0.0938023,18.2233,13.45486,2.869535,7.2271,2.852347,145.0838,6.22648,5.39332
DZA,DZA,Algeria,food.group,eggs,Africa,Northern Africa,Environmental Impacts,2.22029,0.100042,1.65323,14.0591,2.48484,5.6377,2.21765,2.22387,5.1979,4.0217
DZA,DZA,Algeria,food.group,fish,Africa,Northern Africa,Environmental Impacts,0.0273648,0.000881403,0.41832,0.0988802,0.0224281,0.0532345,0.0263919,0.00804756,0.0688404,0.0744222
DZA,DZA,Algeria,food.group,fruit_veg,Africa,Northern Africa,Environmental Impacts,11.2546,4.31013,16.8311,90.9095,15.9028,24.1037,37.1317,5.69169,44.1348,34.9856
DZA,DZA,Algeria,food.group,grains,Africa,Northern Africa,Environmental Impacts,45.1022,0.94834,24.6439,210.273,30.9354,70.0753,67.6157,9.71024,112.111,84.7354
DZA,DZA,Algeria,food.group,legumes,Africa,Northern Africa,Environmental Impacts,4.94954,0.209009,0.597371,,,7.04673,4.33661,0.554644,,
DZA,DZA,Algeria,food.group,milk,Africa,Northern Africa,Environmental Impacts,340.471,0.132133,11.2156,16.8008,5.14675,12.5514,3.89786,28.8962,9.22117,10.0955
DZA,DZA,Algeria,food.group,nuts_seeds,Africa,Northern Africa,Environmental Impacts,0.687707,0.0382827,0.0886438,3.6962,0.526621,1.28708,0.687839,0.237351,0.603525,0.489523
DZA,DZA,Algeria,food.group,oils,Africa,Northern Africa,Environmental Impacts,11.7219,0.14798,4.42348,32.9435,7.48791,17.2928,5.10217,3.03301,10.284,13.9536
DZA,DZA,Algeria,food.group,pork_poultry,Africa,Northern Africa,Environmental Impacts,17.7233,0.799089955,2.81464,3.0724848,9.18876305,5.64775312,2.0824314,2.3831083,5.5066027,4.49172257
DZA,DZA,Algeria,food.group,roots,Africa,Northern Africa,Environmental Impacts,4.1442,1.39067,2.07935,3.18705,0.445656,3.86623,3.51345,1.08087,4.35184,4.42557
DZA,DZA,Algeria,food.group,sugar,Africa,Northern Africa,Environmental Impacts,3.82786,0.876365,5.09055,21.9977,3.66516,5.01697,25.6971,1.19323,13.2429,10.2908
ECU,ECU,Ecuador,food.group,beef_lamb,Latin America and the Caribbean,South America,Environmental Impacts,38.69202,0.07574191,15.32402,2.4210893,0.6728215,5.62041,1.872138,184.11874,5.078276,4.605992
ECU,ECU,Ecuador,food.group,eggs,Latin America and the Caribbean,South America,Environmental Impacts,1.1761,0.0305144,0.601236,1.11484,0.22403,6.0662,2.3862,2.3929,5.59298,4.32737
ECU,ECU,Ecuador,food.group,fish,Latin America and the Caribbean,South America,Environmental Impacts,0.122568,0.00723755,0.84657,0.702219,0.169352,0.251095,0.117523,0.0377186,0.336426,0.355579
ECU,ECU,Ecuador,food.group,fruit_veg,Latin America and the Caribbean,South America,Environmental Impacts,3.0453,1.7639,2.31188,11.0929,1.8277,9.31905,18.0337,2.25756,17.0155,12.7531
ECU,ECU,Ecuador,food.group,grains,Latin America and the Caribbean,South America,Environmental Impacts,6.50556,0.642778,2.76573,41.5904,6.4137,33.4304,29.6366,4.59444,55.8766,41.9354
ECU,ECU,Ecuador,food.group,legumes,Latin America and the Caribbean,South America,Environmental Impacts,0.533796,0.0709782,0.0650389,,,1.90004,1.1693,0.149551,,
ECU,ECU,Ecuador,food.group,milk,Latin America and the Caribbean,South America,Environmental Impacts,10.0002,0.188342,5.20366,6.40191,2.9291,16.5759,5.14768,38.1615,12.1779,13.3325
ECU,ECU,Ecuador,food.group,nuts_seeds,Latin America and the Caribbean,South America,Environmental Impacts,0.430297,0.033862,0.215721,0.391235,0.0558151,1.49939,0.801296,0.276501,0.703075,0.570269
ECU,ECU,Ecuador,food.group,oils,Latin America and the Caribbean,South America,Environmental Impacts,2.10015,0.0206324,1.53425,3.68401,2.11922,10.6839,2.52592,4.53768,8.15718,9.14604
ECU,ECU,Ecuador,food.group,pork_poultry,Latin America and the Caribbean,South America,Environmental Impacts,4.45172,0.886319,5.62828,3.75768,17.903869,29.8726,8.65564,23.51382,27.6386,22.16378
ECU,ECU,Ecuador,food.group,roots,Latin America and the Caribbean,South America,Environmental Impacts,0.452736,0.10598,0.229572,0.386237,0.0632047,1.19847,1.08912,0.335054,1.34901,1.37186
ECU,ECU,Ecuador,food.group,sugar,Latin America and the Caribbean,South America,Environmental Impacts,0.555646,1.06744,1.40576,5.94507,1.19736,3.66372,18.7657,0.871376,9.67081,7.51504
EGY,EGY,Egypt,food.group,beef_lamb,Africa,Northern Africa,Environmental Impacts,283.9229,1.834111,54.36088,121.5912,11.62874,7.28293,2.513564,220.5275,6.52066,5.864194
EGY,EGY,Egypt,food.group,eggs,Africa,Northern Africa,Environmental Impacts,3.44499,0.886854,2.55884,60.693,4.71409,3.48681,1.37157,1.37542,3.2148,2.48734
EGY,EGY,Egypt,food.group,fish,Africa,Northern Africa,Environmental Impacts,12.3383,0.5245,32.0154,37.1155,6.278,1.95471,0.901527,0.28099,2.66506,2.79215
EGY,EGY,Egypt,food.group,fruit_veg,Africa,Northern Africa,Environmental Impacts,39.4948,16.4078,67.6242,300.875,26.038,22.9181,36.169,5.10063,40.8486,32.0395
EGY,EGY,Egypt,food.group,grains,Africa,Northern Africa,Environmental Impacts,117.184,13.2936,75.4512,828.529,64.1698,63.0286,59.4701,8.88866,107.562,80.7607
EGY,EGY,Egypt,food.group,legumes,Africa,Northern Africa,Environmental Impacts,9.68574,1.06748,1.21763,,,4.59329,2.82675,0.361535,,
EGY,EGY,Egypt,food.group,milk,Africa,Northern Africa,Environmental Impacts,653.993,2.22831,13.223,123.194,12.7566,6.11182,1.89804,14.0708,4.49019,4.91591
EGY,EGY,Egypt,food.group,nuts_seeds,Africa,Northern Africa,Environmental Impacts,1.70949,0.79799,0.56073,0.524319,0.0551305,1.21411,0.648837,0.223893,0.569304,0.461766
EGY,EGY,Egypt,food.group,oils,Africa,Northern Africa,Environmental Impacts,15.8565,1.30541,5.015,27.1066,6.74703,7.23731,2.16031,1.16312,4.23208,5.81883
EGY,EGY,Egypt,food.group,pork_poultry,Africa,Northern Africa,Environmental Impacts,183.3656383,3.115251188,17.024775,9.818081,12.82040331,14.051057,5.18297095,5.9193694,13.70123934,11.17639501
EGY,EGY,Egypt,food.group,roots,Africa,Northern Africa,Environmental Impacts,5.28098,1.94933,2.67593,60.6086,8.31691,2.03222,1.84679,0.568143,2.28747,2.32623
EGY,EGY,Egypt,food.group,sugar,Africa,Northern Africa,Environmental Impacts,8.47865,7.34883,11.284,146.321,13.9894,5.23076,26.7921,1.24408,13.8072,10.7294
ESP,ESP,Spain,food.group,beef_lamb,Europe,Southern Europe,Environmental Impacts,142.3067,0.675248,26.0775,42.2815,7.28811,6.97563,2.493072,193.5949,6.18715,5.51496
ESP,ESP,Spain,food.group,eggs,Europe,Southern Europe,Environmental Impacts,4.70881,1.04025,3.49224,68.2564,9.82726,11.9896,4.71622,4.72946,11.0543,8.55286
ESP,ESP,Spain,food.group,fish,Europe,Southern Europe,Environmental Impacts,0.924782,0.0298521,9.81495,3.92744,0.804821,1.38575,0.745077,0.216335,1.68483,1.89327
ESP,ESP,Spain,food.group,fruit_veg,Europe,Southern Europe,Environmental Impacts,8.04906,2.50387,11.3798,74.6545,13.7913,18.6492,30.6013,4.23806,33.6158,26.3282
ESP,ESP,Spain,food.group,grains,Europe,Southern Europe,Environmental Impacts,20.1382,1.50467,9.79501,116.64,13.4018,32.3135,34.1083,4.70816,54.9516,41.4511
ESP,ESP,Spain,food.group,legumes,Europe,Southern Europe,Environmental Impacts,3.87204,0.202986,0.552716,0.0536938,0.178053,5.10704,3.13488,0.401604,0.00598227,0.0288192
ESP,ESP,Spain,food.group,milk,Europe,Southern Europe,Environmental Impacts,55.7209,1.07869,19.4753,66.0036,23.1719,27.0521,8.40108,62.28,19.8744,21.7588
ESP,ESP,Spain,food.group,nuts_seeds,Europe,Southern Europe,Environmental Impacts,4.20342,0.216247,0.0964643,10.9862,1.29902,7.03252,3.75829,1.29686,3.29761,2.67471
ESP,ESP,Spain,food.group,oils,Europe,Southern Europe,Environmental Impacts,31.3291,3.67905,8.41015,137.464,17.7175,34.1407,10.2562,5.20906,19.776,27.3945
ESP,ESP,Spain,food.group,pork_poultry,Europe,Southern Europe,Environmental Impacts,118.6509,4.461,31.4881,194.722,30.718121,69.2784,17.62709,65.8456,62.5551,49.7475
ESP,ESP,Spain,food.group,roots,Europe,Southern Europe,Environmental Impacts,2.61369,0.105402,1.25882,8.25978,1.6745,3.23415,2.93904,0.904164,3.64037,3.70204
ESP,ESP,Spain,food.group,sugar,Europe,Southern Europe,Environmental Impacts,1.9149,0.335701,2.44237,15.9729,2.8978,5.59837,28.6751,1.33151,14.7776,11.4834
EST,EST,Estonia,food.group,beef_lamb,Europe,Northern Europe,Environmental Impacts,0.769398,0.000293862,0.3663785,0.6351045,0.06337381,3.851634,1.30059,122.54581,3.468091,3.135498
EST,EST,Estonia,food.group,eggs,Europe,Northern Europe,Environmental Impacts,0.103451,0.000455734,0.0767609,0.915446,0.0870251,10.6537,4.19073,4.20249,9.82257,7.59988
EST,EST,Estonia,food.group,fish,Europe,Northern Europe,Environmental Impacts,0.000296998,0.000565746,0.036018,0.0492494,0.0112238,0.473172,0.241935,0.0739182,0.595372,0.654009
EST,EST,Estonia,food.group,fruit_veg,Europe,Northern Europe,Environmental Impacts,0.146261,0.0192896,0.164074,1.37805,0.237031,17.2252,27.1816,3.64768,30.0099,23.3765
EST,EST,Estonia,food.group,grains,Europe,Northern Europe,Environmental Impacts,0.469983,0.00225741,0.252313,2.97995,0.258379,37.836,27.5819,4.47924,48.6885,37.185
EST,EST,Estonia,food.group,legumes,Europe,Northern Europe,Environmental Impacts,0.0354183,0.00599674,0.00789582,0.000349441,0.00115877,4.72335,2.8827,0.370669,0.0179468,0.0864575
EST,EST,Estonia,food.group,milk,Europe,Northern Europe,Environmental Impacts,1.57594,0.00232314,0.98199,1.8903,0.273462,48.4978,15.0611,111.653,35.63,39.0082
EST,EST,Estonia,food.group,nuts_seeds,Europe,Northern Europe,Environmental Impacts,0.016298,0.00141199,0.00278302,0.0112101,0.00115852,1.45295,0.776478,0.267937,0.681299,0.552605
EST,EST,Estonia,food.group,oils,Europe,Northern Europe,Environmental Impacts,0.153144,0.00193428,0.0605596,0.623803,0.124923,11.3586,3.40716,1.75462,6.59408,9.11839
EST,EST,Estonia,food.group,pork_poultry,Europe,Northern Europe,Environmental Impacts,2.117922,0.15082032,0.586459,3.9109,1.301605,50.8908,12.91699,48.51536,45.9321,36.5224
EST,EST,Estonia,food.group,roots,Europe,Northern Europe,Environmental Impacts,0.0907801,0.000286984,0.0356983,0.253033,0.0512529,3.70029,3.36265,1.03448,4.16506,4.23562
EST,EST,Estonia,food.group,sugar,Europe,Northern Europe,Environmental Impacts,0.00578481,0.00560978,0.00738458,0.51841,0.0937325,8.77,44.9203,2.08585,23.1494,17.9891
ETH,ETH,Ethiopia,food.group,beef_lamb,Africa,Eastern Africa,Environmental Impacts,160.1348,0.00414953,38.7679,0.943909,0.1851411,3.39931,1.273636,82.2443,2.97502,2.61765
ETH,ETH,Ethiopia,food.group,eggs,Africa,Eastern Africa,Environmental Impacts,0.456934,0.00736079,0.340057,1.18883,0.179674,0.336078,0.1322,0.132571,0.30986,0.239744
ETH,ETH,Ethiopia,food.group,fish,Africa,Eastern Africa,Environmental Impacts,0.000592765,7.59E-06,0.122683,0.00102824,0.000298254,0.0692915,0.0319841,0.00987735,0.0945909,0.0990662
ETH,ETH,Ethiopia,food.group,fruit_veg,Africa,Eastern Africa,Environmental Impacts,2.87303,2.47663,2.42982,21.9984,3.82788,1.74654,2.73532,0.414845,3.2092,2.54182
ETH,ETH,Ethiopia,food.group,grains,Africa,Eastern Africa,Environmental Impacts,134.045,1.74806,107.67,256.075,37.2016,75.4358,36.3019,7.41078,74.7703,57.9134
ETH,ETH,Ethiopia,food.group,legumes,Africa,Eastern Africa,Environmental Impacts,34.9949,0.462409,4.53933,0.0655616,0.130831,17.4949,10.7553,1.3765,0.00837518,0.0403468
ETH,ETH,Ethiopia,food.group,milk,Africa,Eastern Africa,Environmental Impacts,284.605,0.0209703,12.4664,4.15627,0.636803,4.86462,1.51072,11.1994,3.5739,3.91275
ETH,ETH,Ethiopia,food.group,nuts_seeds,Africa,Eastern Africa,Environmental Impacts,2.2396,0.509435,0.519186,1.81149,0.268734,1.14776,0.613382,0.211658,0.538195,0.436533
ETH,ETH,Ethiopia,food.group,oils,Africa,Eastern Africa,Environmental Impacts,6.15491,0.0429618,3.59349,13.0116,2.33795,1.74439,0.337155,1.06099,1.54857,1.55642
ETH,ETH,Ethiopia,food.group,pork_poultry,Africa,Eastern Africa,Environmental Impacts,1.3776126,0.32276479,0.9325441,0.472656,147.7568319,0.5854377,0.21104635,0.2692974,0.5677708,0.4623505
ETH,ETH,Ethiopia,food.group,roots,Africa,Eastern Africa,Environmental Impacts,21.3552,0.822182,15.9196,10.4068,1.50823,4.22635,3.84071,1.18155,4.75719,4.83779
ETH,ETH,Ethiopia,food.group,sugar,Africa,Eastern Africa,Environmental Impacts,3.42638,1.83997,4.55623,12.0714,2.32623,1.43751,7.36299,0.341897,3.79448,2.94863
FIN,FIN,Finland,food.group,beef_lamb,Europe,Northern Europe,Environmental Impacts,7.07038,0.00820155,3.468339,6.104715,0.7193391,8.47232,2.880288,265.5585,7.615411,6.873961
FIN,FIN,Finland,food.group,eggs,Europe,Northern Europe,Environmental Impacts,0.40725,0.00543593,0.301744,6.27784,0.672865,9.04889,3.55948,3.56947,8.34298,6.4551
FIN,FIN,Finland,food.group,fish,Europe,Northern Europe,Environmental Impacts,0.0497883,0.00420439,0.455675,1.56862,0.310271,2.59966,1.21454,0.37401,3.51862,3.70353
FIN,FIN,Finland,food.group,fruit_veg,Europe,Northern Europe,Environmental Impacts,0.581679,0.124535,0.667749,6.10761,1.017,13.4646,21.9235,2.94147,23.8261,18.5774
FIN,FIN,Finland,food.group,grains,Europe,Northern Europe,Environmental Impacts,2.98176,0.0243351,1.44021,16.1956,1.55097,43.9054,30.8716,5.01481,52.2862,40.2042
FIN,FIN,Finland,food.group,legumes,Europe,Northern Europe,Environmental Impacts,0.0354418,0.000482217,0.00941921,0.00228557,0.00757911,1.16955,0.687637,0.090583,0.0239291,0.115277
FIN,FIN,Finland,food.group,milk,Europe,Northern Europe,Environmental Impacts,2.82706,0.0378658,4.57565,21.924,3.29832,60.285,18.7216,138.79,44.2897,48.489
FIN,FIN,Finland,food.group,nuts_seeds,Europe,Northern Europe,Environmental Impacts,0.0844125,0.0052362,0.0159826,0.476191,0.0678459,1.48612,0.794205,0.274054,0.696853,0.565222
FIN,FIN,Finland,food.group,oils,Europe,Northern Europe,Environmental Impacts,0.162235,0.00167824,0.0574642,1.12952,0.16465,2.56502,0.771036,0.389316,1.48441,2.05777
FIN,FIN,Finland,food.group,pork_poultry,Europe,Northern Europe,Environmental Impacts,10.16338,1.5813838,2.511001,15.833399,2.233801,47.7437,11.91732,46.44409,42.965,34.1281
FIN,FIN,Finland,food.group,roots,Europe,Northern Europe,Environmental Impacts,0.342704,0.00153136,0.161666,1.14618,0.232212,3.28947,2.98931,0.919628,3.70263,3.76536
FIN,FIN,Finland,food.group,sugar,Europe,Northern Europe,Environmental Impacts,0.249515,0.0160127,0.319974,2.18642,0.399061,6.95668,35.6324,1.65457,18.363,14.2696
FJI,FJI,Fiji,food.group,beef_lamb,Oceania,Melanesia,Environmental Impacts,3.681589,0.002108626,0.377615,0.1425357,0.03376967,6.57827,2.563404,138.8296,7.34166,6.46643
FJI,FJI,Fiji,food.group,eggs,Oceania,Melanesia,Environmental Impacts,0.0430686,6.48E-05,0.0319757,0.00814214,0.00363331,5.37724,2.11519,2.12113,4.95776,3.8359
FJI,FJI,Fiji,food.group,fish,Oceania,Melanesia,Environmental Impacts,0.00326676,8.66E-05,0.0863691,0.0312182,0.00613599,0.594222,0.316555,0.0917081,0.729274,0.814976
FJI,FJI,Fiji,food.group,fruit_veg,Oceania,Melanesia,Environmental Impacts,0.0655281,0.00669274,0.0803486,0.591363,0.101019,8.08056,12.5601,1.97371,14.945,11.7905
FJI,FJI,Fiji,food.group,grains,Oceania,Melanesia,Environmental Impacts,0.298453,0.00796573,0.122224,1.70315,0.265971,26.181,27.771,3.82038,44.5177,33.5876
FJI,FJI,Fiji,food.group,legumes,Oceania,Melanesia,Environmental Impacts,0.102119,0.0028609,0.0127563,0.00190254,0.00630897,10.5816,6.34181,0.825073,0.126824,0.610966
FJI,FJI,Fiji,food.group,milk,Oceania,Melanesia,Environmental Impacts,0.172467,0.000138803,0.0157984,0.0231078,0.00626338,0.933247,0.289822,2.14855,0.685631,0.750638
FJI,FJI,Fiji,food.group,nuts_seeds,Oceania,Melanesia,Environmental Impacts,0.106865,0.0108947,0.0461,0.0938945,0.0133603,15.4251,8.24343,2.84454,7.23297,5.8667
FJI,FJI,Fiji,food.group,oils,Oceania,Melanesia,Environmental Impacts,0.117951,0.00496989,0.0485327,0.548592,0.132387,11.0359,3.25095,1.95744,6.5778,8.90914
FJI,FJI,Fiji,food.group,pork_poultry,Oceania,Melanesia,Environmental Impacts,0.341754,0.02539493,0.6547759,0.0577099,14.66033912,23.77617,7.959119,13.76734,22.6728,18.36365
FJI,FJI,Fiji,food.group,roots,Oceania,Melanesia,Environmental Impacts,0.161038,0.00434817,0.120358,0.121321,0.0196567,8.29425,7.53742,2.3188,9.33603,9.4942
FJI,FJI,Fiji,food.group,sugar,Oceania,Melanesia,Environmental Impacts,0.189912,0.0124626,0.0981427,1.36956,0.275835,22.1441,113.423,5.26673,58.4519,45.4221
FRA,FRA,France,food.group,beef_lamb,Europe,Western Europe,Environmental Impacts,241.1798,0.3332045,61.47534,79.5179,9.84523,11.00813,3.83936,325.0647,9.82861,8.816
FRA,FRA,France,food.group,eggs,Europe,Western Europe,Environmental Impacts,5.83656,0.268174,4.33421,73.3976,7.76839,9.84707,3.87345,3.88432,9.0789,7.02449
FRA,FRA,France,food.group,fish,Europe,Western Europe,Environmental Impacts,1.40848,0.0147127,11.5205,3.33673,0.687521,1.21624,0.629552,0.18757,1.52263,1.67945
FRA,FRA,France,food.group,fruit_veg,Europe,Western Europe,Environmental Impacts,10.7169,1.05624,11.8412,78.4391,14.4374,16.0987,25.685,3.45106,28.2101,21.9791
FRA,FRA,France,food.group,grains,Europe,Western Europe,Environmental Impacts,37.8499,0.722848,20.6629,239.677,19.9799,40.5884,41.779,5.88293,69.5064,52.3443
FRA,FRA,France,food.group,legumes,Europe,Western Europe,Environmental Impacts,1.99436,0.0400717,0.328915,0.0620199,0.205662,1.66614,0.999664,0.129964,0.0191433,0.0922213
FRA,FRA,France,food.group,milk,Europe,Western Europe,Environmental Impacts,36.0451,0.537871,31.3052,116.709,24.1116,31.9133,9.91072,73.4715,23.4458,25.6688
FRA,FRA,France,food.group,nuts_seeds,Europe,Western Europe,Environmental Impacts,3.47021,0.259985,0.785515,16.5211,1.7074,3.52953,1.88624,0.650879,1.65503,1.3424
FRA,FRA,France,food.group,oils,Europe,Western Europe,Environmental Impacts,17.4907,0.317498,6.34468,61.5928,8.39125,18.355,5.48066,2.94243,10.7282,14.7561
FRA,FRA,France,food.group,pork_poultry,Europe,Western Europe,Environmental Impacts,110.9442,1.801062,32.3312,177.826,19.346436,46.5369,12.20195,42.56073,42.2483,33.6614
FRA,FRA,France,food.group,roots,Europe,Western Europe,Environmental Impacts,4.66596,0.0626861,2.14434,15.8406,3.20393,2.8556,2.59503,0.798332,3.21427,3.26872
FRA,FRA,France,food.group,sugar,Europe,Western Europe,Environmental Impacts,3.50505,0.17846,4.47378,30.2214,5.6242,7.1825,36.7891,1.70828,18.9591,14.7328
